Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
74,2024-06-22,boxscore,ATL,@,NYY,L,3,8,,42-32,2,7,Stroman,Morton,,02:36:00,N,45056.0,1.14,-,,32,30,3,4,1,0,2,3,0,0,2,9,0.246,0.31,0.412,0.722,11,1,0,0,0,0,0,0.105,2,9,Marcus Stroman,R,60,2024
75,2024-06-23,boxscore,ATL,@,NYY,W,3,1,,43-32,2,7,Fried,Cortés,Iglesias,02:14:00,D,46683.0,1.06,+,,34,32,3,6,1,0,1,3,0,0,0,12,0.245,0.309,0.41,0.719,10,0,1,0,1,0,0,0.25,4,9,Nestor Cortes,L,62,2024
76,2024-06-24,boxscore,ATL,@,STL,L,3,4,,43-33,2,8,Lynn,Schwellenbach,Helsley,02:24:00,N,36005.0,1.11,-,,36,31,3,6,0,0,1,3,3,0,4,10,0.245,0.308,0.409,0.717,9,1,0,0,1,0,0,0.238,6,12,Lance Lynn,R,67,2024
77,2024-06-26,boxscore,ATL,@,STL,W,6,2,,44-33,2,8,López,Gibson,,02:49:00,D,33997.0,1.15,+,,43,36,6,9,0,0,1,6,1,0,7,6,0.245,0.309,0.408,0.717,12,0,0,0,0,0,0,0.276,10,9,Kyle Gibson,R,37,2024
78,2024-06-26,boxscore,ATL,@,STL,L,1,4,,44-34,2,8,Liberatore,Elder,Helsley,02:15:00,N,33921.0,1.13,-,,34,32,1,6,1,0,0,1,0,1,2,11,0.244,0.308,0.406,0.714,7,0,0,0,0,0,0,0.286,6,11,Matthew Liberatore,L,75,2024
79,2024-06-27,boxscore,ATL,@,CHW,L,0,1,,44-35,2,8,Shuster,Sale,Kopech,02:14:00,D,12656.0,1.04,--,,34,29,0,3,1,0,0,0,0,0,5,7,0.243,0.308,0.403,0.71,4,2,0,0,0,1,0,0.136,7,12,Chad Kuhl,R,58,2024
80,2024-06-28,boxscore,ATL,,PIT,W,6,1,,45-35,2,8,Morton,Pérez,,02:39:00,N,42155.0,1.14,+,,38,33,6,10,3,0,1,6,0,0,4,8,0.243,0.309,0.404,0.712,16,1,1,0,0,0,0,0.375,8,9,Martín Pérez,L,24,2024
81,2024-06-29,boxscore,ATL,,PIT,W-wo,2,1,10.0,46-35,2,7,Hernández,Nicolas,,02:58:00,D,40864.0,1.06,++,,35,32,2,7,0,0,1,2,0,0,3,12,0.243,0.308,0.403,0.711,10,2,0,0,0,0,0,0.316,7,11,Paul Skenes,R,63,2024
82,2024-06-30,boxscore,ATL,,PIT,L,2,4,,46-36,2,8,Falter,Schwellenbach,Chapman,02:31:00,D,36679.0,1.13,-,,36,30,2,6,2,0,0,1,0,0,5,9,0.243,0.308,0.401,0.71,8,2,0,0,1,0,0,0.273,7,12,Bailey Falter,L,60,2024
83,2024-07-02,boxscore,ATL,,SFG,L,3,5,,46-37,2,9,Birdsong,Lee,Doval,02:45:00,N,34047.0,1.12,--,,34,31,3,6,2,0,2,3,1,0,2,9,0.242,0.308,0.402,0.709,14,1,0,1,0,0,0,0.2,4,9,Hayden Birdsong,R,54,2024
84,2024-07-03,boxscore,ATL,,SFG,W,3,1,,47-37,2,9,Sale,Hicks,Iglesias,02:27:00,N,38834.0,1.07,+,,35,33,3,10,2,0,0,3,1,1,2,11,0.243,0.308,0.401,0.709,12,0,0,0,0,0,0,0.455,8,9,Jordan Hicks,R,43,2024
85,2024-07-04,boxscore,ATL,,SFG,L,2,4,,47-38,2,9,Webb,Morton,Doval,02:24:00,N,40672.0,1.04,-,,33,31,2,8,2,0,0,1,0,1,1,9,0.243,0.308,0.4,0.708,10,1,0,0,1,0,0,0.348,4,9,Logan Webb,R,60,2024
86,2024-07-05,boxscore,ATL,,PHI,L,6,8,,47-39,2,10,Nola,Fried,Hoffman,03:01:00,N,40942.0,1.18,--,,36,35,6,8,1,0,3,6,0,0,1,11,0.243,0.307,0.402,0.709,18,0,0,0,0,0,0,0.238,3,9,Aaron Nola,R,58,2024
87,2024-07-06,boxscore,ATL,,PHI,W,5,1,,48-39,2,9,Schwellenbach,Suárez,,02:16:00,N,41006.0,1.14,+,,35,31,5,6,2,0,2,5,0,0,3,12,0.242,0.307,0.402,0.709,14,0,1,0,0,1,1,0.235,6,9,Ranger Suárez,L,40,2024
88,2024-07-07,boxscore,ATL,,PHI,W,6,0,,49-39,2,8,López,Mercado,,02:26:00,D,36808.0,1.21,++,,36,33,6,9,2,0,4,6,1,0,3,10,0.243,0.307,0.406,0.713,23,0,0,0,0,0,0,0.263,6,9,Michael Mercado,R,23,2024
89,2024-07-08,boxscore,ATL,@,ARI,W,5,4,11.0,50-39,2,7.5,Iglesias,Martinez,Jiménez,02:45:00,N,20594.0,1.14,+++,,43,39,5,8,0,0,2,5,1,0,2,11,0.242,0.306,0.405,0.711,14,0,0,0,2,0,0,0.214,7,12,Yilber Díaz,R,64,2024
90,2024-07-09,boxscore,ATL,@,ARI,W,6,2,,51-39,2,7.5,Sale,Gallen,,02:46:00,N,21652.0,1.11,++++,,41,38,6,11,2,1,1,5,1,0,3,8,0.243,0.307,0.406,0.712,18,1,0,0,0,1,1,0.345,8,10,Zac Gallen,R,39,2024
91,2024-07-10,boxscore,ATL,@,ARI,L,5,7,,51-40,2,8.5,Thompson,Jiménez,Sewald,02:21:00,N,18020.0,1.07,-,,37,34,5,8,4,0,1,5,0,0,2,9,0.243,0.306,0.406,0.712,15,0,0,0,1,0,0,0.28,5,10,Slade Cecconi,R,43,2024
92,2024-07-11,boxscore,ATL,@,ARI,L,0,1,,51-41,2,9.5,Pfaadt,Fried,Sewald,02:29:00,N,27101.0,1.06,--,,33,31,0,5,1,0,0,0,0,0,2,6,0.242,0.305,0.404,0.709,6,1,0,0,0,0,0,0.2,6,12,Brandon Pfaadt,R,70,2024
93,2024-07-12,boxscore,ATL,@,SDP,W,6,1,,52-41,2,8.5,Schwellenbach,Waldron,,02:12:00,N,44390.0,1.09,+,,35,32,6,9,2,0,3,6,0,0,1,3,0.242,0.305,0.406,0.712,20,2,0,1,1,0,0,0.222,2,10,Matt Waldron,R,49,2024
94,2024-07-13,boxscore,ATL,@,SDP,L,0,4,,52-42,2,9.5,Cease,López,,02:32:00,D,43097.0,1.05,-,,35,32,0,5,1,0,0,0,0,0,3,14,0.241,0.304,0.404,0.709,6,0,0,0,0,0,0,0.278,8,9,Dylan Cease,R,78,2024
95,2024-07-14,boxscore,ATL,@,SDP,W,6,3,,53-42,2,8.5,Sale,Vásquez,Iglesias,02:35:00,D,42132.0,1.14,+,,37,35,6,9,1,0,2,6,2,0,2,10,0.242,0.304,0.405,0.709,16,1,0,0,0,0,0,0.304,4,10,Randy Vásquez,R,55,2024
96,2024-07-20,boxscore,ATL,,STL,W-wo,3,2,10.0,54-42,2,7.5,Johnson,Roycroft,,02:50:00,D,37042.0,1.19,++,,38,31,3,6,0,0,1,3,1,0,4,8,0.241,0.304,0.404,0.708,9,1,0,2,1,0,0,0.217,7,11,Kyle Gibson,R,68,2024
97,2024-07-20,boxscore,ATL,,STL,L,5,9,,54-43,2,7.5,Gray,Elder,Leahy,02:28:00,N,42168.0,1.14,-,,35,35,5,9,1,1,4,5,0,0,0,12,0.241,0.304,0.407,0.71,24,1,0,0,0,0,0,0.263,3,9,Sonny Gray,R,51,2024
98,2024-07-21,boxscore,ATL,,STL,L,2,6,,54-44,2,8.5,Mikolas,Schwellenbach,,02:20:00,D,36348.0,1.19,--,,35,33,2,9,2,0,1,2,0,0,2,6,0.242,0.304,0.407,0.711,14,3,0,0,0,0,0,0.308,6,10,Miles Mikolas,R,52,2024
99,2024-07-22,boxscore,ATL,,CIN,L,1,4,,54-45,2,8.5,Greene,López,,02:27:00,N,38779.0,1.15,---,,36,29,1,3,0,0,0,1,0,0,5,8,0.24,0.303,0.404,0.707,3,0,1,0,1,0,0,0.136,8,10,Hunter Greene,R,77,2024
100,2024-07-24,boxscore,ATL,,CIN,L,4,9,,54-46,2,9,Moll,Winans,,02:49:00,D,34407.0,1.19,----,,42,38,4,10,1,0,0,4,0,0,3,14,0.241,0.303,0.403,0.706,11,0,0,0,1,1,0,0.4,11,10,Frankie Montas,R,30,2024
101,2024-07-25,boxscore,ATL,@,NYM,L-wo,2,3,10.0,54-47,2,9.5,Maton,Johnson,,02:39:00,N,34807.0,1.32,-----,,37,33,2,7,1,0,0,2,2,2,3,12,0.24,0.303,0.401,0.704,8,1,0,1,0,0,0,0.333,6,11,Luis Severino,R,49,2024
102,2024-07-26,boxscore,ATL,@,NYM,L,4,8,,54-48,3,9.5,Senga,Morton,,02:44:00,N,34673.0,1.31,------,,38,34,4,7,0,0,3,4,0,0,2,14,0.24,0.303,0.402,0.705,16,0,2,0,0,0,0,0.235,7,10,Kodai Senga,R,64,2024
103,2024-07-27,boxscore,ATL,@,NYM,W,4,0,,55-48,2,9.5,Schwellenbach,Megill,,02:13:00,D,35149.0,1.33,+,,37,33,4,6,1,0,3,4,0,0,3,11,0.239,0.303,0.403,0.705,16,0,1,0,0,0,0,0.158,6,9,Tylor Megill,R,48,2024
104,2024-07-28,boxscore,ATL,@,NYM,W,9,2,,56-48,2,8.5,Lee,Peterson,,02:38:00,D,26916.0,1.32,++,,39,35,9,8,0,0,4,8,0,0,3,13,0.239,0.303,0.404,0.707,20,0,1,0,0,0,0,0.222,3,10,David Peterson,L,47,2024
105,2024-07-29,boxscore,ATL,@,MIL,L,3,8,,56-49,2,8.5,Milner,Chavez,,02:14:00,N,28698.0,1.3,-,,33,30,3,4,0,0,3,3,0,0,3,9,0.238,0.302,0.405,0.707,13,1,0,0,0,0,0,0.056,3,10,Colin Rea,R,58,2024
106,2024-07-30,boxscore,ATL,@,MIL,W,5,1,,57-49,2,7.5,Elder,Ross,,02:28:00,N,28810.0,1.28,+,,43,39,5,14,2,0,1,5,0,0,4,9,0.24,0.303,0.406,0.709,19,2,0,0,0,0,0,0.448,11,10,Joe Ross,R,33,2024
107,2024-07-31,boxscore,ATL,@,MIL,W,6,2,,58-49,2,6.5,Johnson,Koenig,,02:50:00,D,37111.0,1.41,++,,40,36,6,8,0,0,4,6,2,0,4,11,0.24,0.303,0.407,0.71,20,1,0,0,0,2,0,0.19,7,11,Freddy Peralta,R,63,2024
108,2024-08-01,boxscore,ATL,,MIA,W,4,2,,59-49,2,6,Morton,Meyer,Iglesias,02:19:00,N,34401.0,1.4,+++,,31,30,4,7,1,0,3,4,0,0,1,9,0.239,0.303,0.408,0.711,17,1,0,0,0,0,0,0.222,3,10,Max Meyer,R,43,2024
109,2024-08-02,boxscore,ATL,,MIA,W,5,3,,60-49,2,5,Bummer,Faucher,Jiménez,02:14:00,N,37726.0,1.38,++++,,33,26,5,5,1,1,1,5,0,0,5,10,0.239,0.303,0.409,0.711,11,1,0,1,1,0,1,0.25,4,11,Valente Bellozo,R,58,2024
110,2024-08-03,boxscore,ATL,,MIA,L,3,4,,60-50,2,5,Cronin,Johnson,Faucher,02:44:00,N,40749.0,1.41,-,,37,32,3,7,0,0,1,3,0,0,5,10,0.239,0.303,0.408,0.711,10,2,0,0,0,0,0,0.286,7,9,Kyle Tyler,R,34,2024
111,2024-08-04,boxscore,ATL,,MIA,L,0,7,,60-51,2,6,Cabrera,Fried,,02:39:00,D,33146.0,1.49,--,,33,30,0,6,1,0,0,0,0,0,3,10,0.239,0.303,0.406,0.709,7,2,0,0,0,0,0,0.3,6,11,Edward Cabrera,R,67,2024
112,2024-08-06,boxscore,ATL,,MIL,L,0,10,,60-52,2,6.5,Rea,Elder,,02:45:00,N,38701.0,1.6,---,,33,31,0,6,2,0,0,0,0,0,2,10,0.238,0.302,0.405,0.707,8,2,0,0,0,0,0,0.286,6,10,Colin Rea,R,75,2024
113,2024-08-07,boxscore,ATL,,MIL,L,5,8,,60-53,2,7.5,Peralta,Johnson,,03:03:00,N,33281.0,1.49,----,,38,34,5,10,3,0,2,5,0,0,3,15,0.239,0.303,0.406,0.709,19,2,0,0,1,0,0,0.444,6,9,Freddy Peralta,R,39,2024
114,2024-08-08,boxscore,ATL,,MIL,L,7,16,,60-54,3,8.5,Peguero,Morton,,03:22:00,D,29935.0,1.32,-----,,43,37,7,10,2,0,2,7,0,0,6,12,0.239,0.303,0.407,0.711,18,1,0,0,0,1,0,0.348,9,10,Frankie Montas,R,49,2024
115,2024-08-09,boxscore,ATL,@,COL,L,5,6,,60-55,3,8.5,Kinley,Minter,Vodnik,02:37:00,N,33028.0,1.21,------,,38,37,5,12,2,1,3,5,0,0,0,10,0.24,0.304,0.41,0.713,25,1,0,1,0,0,0,0.375,6,11,Tanner Gordon,R,54,2024
116,2024-08-10,boxscore,ATL,@,COL,W,11,8,,61-55,2,7.5,Johnson,Chivilli,Iglesias,03:01:00,N,46169.0,1.12,+,,41,36,11,11,1,0,4,11,1,0,5,7,0.241,0.304,0.412,0.717,24,2,0,0,0,0,0,0.28,3,11,Dakota Hudson,R,29,2024
117,2024-08-11,boxscore,ATL,@,COL,L,8,9,,61-56,2,7.5,Rogers,Jiménez,Vodnik,03:05:00,D,40365.0,1.18,-,,41,37,8,13,2,0,4,8,0,0,4,6,0.242,0.305,0.415,0.721,27,3,0,0,0,0,0,0.333,6,12,Kyle Freeland,L,41,2024
118,2024-08-12,boxscore,ATL,@,SFG,W,1,0,10.0,62-56,2,7,Iglesias,Rogers,,02:35:00,N,30184.0,1.31,+,,36,32,1,4,1,0,0,1,0,1,3,16,0.241,0.305,0.413,0.718,5,0,0,0,1,0,0,0.235,6,13,Blake Snell,L,77,2024
119,2024-08-13,boxscore,ATL,@,SFG,W,4,3,10.0,63-56,2,6,Lee,Rodríguez,Iglesias,02:38:00,N,30468.0,1.39,++,,43,41,4,10,1,0,2,4,0,0,2,11,0.241,0.304,0.413,0.717,17,0,0,0,0,1,0,0.286,10,11,Kyle Harrison,L,47,2024
120,2024-08-14,boxscore,ATL,@,SFG,W,13,2,,64-56,2,6,Holmes,Ray,,02:26:00,N,27460.0,1.49,+++,,46,37,13,11,1,0,4,13,0,0,7,7,0.241,0.306,0.415,0.721,24,1,2,0,0,0,0,0.269,6,10,Robbie Ray,L,29,2024
121,2024-08-15,boxscore,ATL,@,SFG,L,0,6,,64-57,2,7,Webb,Fried,,02:23:00,D,29319.0,1.46,-,,31,30,0,4,0,0,0,0,0,0,1,8,0.24,0.305,0.413,0.718,4,1,0,0,0,0,0,0.182,4,9,Logan Webb,R,77,2024
122,2024-08-16,boxscore,ATL,@,LAA,L,2,3,,64-58,2,8,Burke,Schwellenbach,Joyce,02:50:00,N,37736.0,1.24,--,,40,32,2,8,0,0,0,2,0,0,7,9,0.24,0.305,0.412,0.717,8,3,1,0,0,0,0,0.348,11,11,José Soriano,R,48,2024
123,2024-08-17,boxscore,ATL,@,LAA,W,11,3,,65-58,2,8,Sale,Canning,,02:47:00,N,37268.0,1.2,+,,43,38,11,12,3,0,3,10,1,0,4,7,0.241,0.306,0.414,0.72,24,1,1,0,0,0,0,0.321,5,11,Griffin Canning,R,21,2024
124,2024-08-18,boxscore,ATL,@,LAA,W,3,1,,66-58,2,7,Morton,Kochanowicz,Iglesias,02:22:00,D,36102.0,1.23,++,,38,30,3,8,1,0,1,3,1,0,4,4,0.241,0.307,0.414,0.721,12,3,2,1,1,0,2,0.269,8,10,Jack Kochanowicz,R,47,2024
125,2024-08-20,boxscore,ATL,,PHI,W,3,1,,67-58,2,6,Holmes,Wheeler,Iglesias,02:34:00,N,34245.0,1.43,+++,,36,31,3,7,2,1,1,3,0,0,5,12,0.241,0.307,0.414,0.721,14,0,0,0,0,0,0,0.333,9,11,Zack Wheeler,R,60,2024
126,2024-08-21,boxscore,ATL,,PHI,L,2,3,,67-59,2,7,Strahm,Jiménez,Estévez,02:33:00,N,33221.0,1.46,-,,38,35,2,9,0,0,1,2,0,0,3,7,0.241,0.307,0.413,0.721,12,1,0,0,0,0,0,0.296,9,11,Aaron Nola,R,47,2024
127,2024-08-22,boxscore,ATL,,PHI,W,3,2,,68-59,2,6,Schwellenbach,Sánchez,Iglesias,02:20:00,N,34704.0,1.38,+,,34,33,3,10,2,0,1,3,0,0,1,11,0.242,0.307,0.414,0.721,15,1,0,0,0,0,0,0.429,7,10,Cristopher Sánchez,L,49,2024
128,2024-08-23,boxscore,ATL,,WSN,W-wo,3,2,10.0,69-59,2,5,Iglesias,Salazar,,02:40:00,N,37203.0,1.34,++,,37,36,3,8,3,0,1,2,1,0,0,7,0.242,0.307,0.414,0.72,14,1,0,0,1,1,0,0.241,6,11,MacKenzie Gore,L,58,2024
129,2024-08-24,boxscore,ATL,,WSN,W,4,2,,70-59,2,5,Bummer,Garcia,Johnson,02:32:00,N,40230.0,1.37,+++,,36,33,4,11,1,0,2,4,0,0,3,7,0.242,0.307,0.415,0.722,18,2,0,0,0,0,0,0.375,8,11,Jake Irvin,R,50,2024
130,2024-08-25,boxscore,ATL,,WSN,L,1,5,,70-60,2,6,Barnes,Jackson,Finnegan,02:41:00,D,32327.0,1.35,-,,36,31,1,4,0,0,1,1,0,0,4,12,0.242,0.307,0.413,0.72,7,0,1,0,0,0,0,0.167,8,10,DJ Herz,L,70,2024
131,2024-08-26,boxscore,ATL,@,MIN,W,10,6,,71-60,2,6,Fried,Ober,,02:36:00,N,18974.0,1.29,+,,43,39,10,13,4,0,2,9,0,0,4,10,0.242,0.308,0.415,0.722,23,0,0,0,0,0,0,0.407,6,10,Bailey Ober,R,6,2024
132,2024-08-27,boxscore,ATL,@,MIN,W,8,6,10.0,72-60,2,6,Iglesias,Durán,,03:18:00,N,20200.0,1.25,++,,46,41,8,11,3,0,1,8,2,0,5,6,0.243,0.308,0.415,0.723,17,1,0,0,0,0,0,0.294,9,11,Simeon Woods Richardson,R,42,2024
133,2024-08-28,boxscore,ATL,@,MIN,W,5,1,,73-60,2,5,Sale,Festa,,02:39:00,N,19142.0,1.3,+++,,37,35,5,8,3,0,1,5,0,0,2,12,0.242,0.308,0.415,0.722,14,0,0,0,0,0,0,0.318,5,10,David Festa,R,66,2024
134,2024-08-29,boxscore,ATL,@,PHI,L,4,5,,73-61,2,6,Kerkering,Holmes,Hoffman,02:42:00,N,40451.0,1.55,-,,37,34,4,7,2,0,2,4,0,0,1,13,0.242,0.307,0.415,0.722,15,0,1,1,0,1,0,0.263,6,12,Cristopher Sánchez,L,50,2024
135,2024-08-30,boxscore,ATL,@,PHI,W,7,2,,74-61,2,5,López,Suárez,,02:39:00,N,40193.0,1.46,+,,39,35,7,9,3,0,3,7,0,0,4,10,0.242,0.307,0.416,0.724,21,0,0,0,0,0,0,0.273,5,10,Ranger Suárez,L,41,2024
136,2024-08-31,boxscore,ATL,@,PHI,L,0,3,,74-62,2,6,Wheeler,Fried,Estévez,02:16:00,N,42730.0,1.47,-,,34,34,0,6,0,0,0,0,0,0,0,11,0.242,0.307,0.415,0.721,6,0,0,0,0,1,0,0.261,7,9,Zack Wheeler,R,76,2024
137,2024-09-01,boxscore,ATL,@,PHI,L-wo,2,3,11.0,74-63,2,7,Estévez,Bummer,,03:14:00,N,43249.0,1.37,--,,42,38,2,6,0,0,1,2,0,0,4,14,0.241,0.306,0.413,0.719,9,1,0,0,0,0,0,0.217,9,13,Aaron Nola,R,64,2024
138,2024-09-03,boxscore,ATL,,COL,W,3,0,,75-63,2,7,Sale,Freeland,Iglesias,02:31:00,N,32672.0,1.26,+,,35,28,3,7,1,0,0,2,2,1,5,6,0.241,0.306,0.412,0.719,8,1,1,0,1,0,0,0.304,8,11,Kyle Freeland,L,54,2024
139,2024-09-04,boxscore,ATL,,COL,W,5,2,,76-63,2,7,Morton,Blalock,Iglesias,02:40:00,N,36859.0,1.22,++,,39,30,5,7,3,0,1,5,2,1,8,6,0.241,0.307,0.412,0.72,13,0,1,0,0,0,0,0.261,10,10,Bradley Blalock,R,39,2024
140,2024-09-05,boxscore,ATL,,COL,L,1,3,,76-64,2,8,Gomber,López,Kinley,02:09:00,N,32811.0,1.29,-,,31,31,1,5,1,0,0,1,0,0,0,8,0.241,0.306,0.411,0.717,6,1,0,0,0,0,0,0.217,3,9,Austin Gomber,L,74,2024
141,2024-09-06,boxscore,ATL,,TOR,W,3,1,,77-64,2,8,Fried,Gausman,Iglesias,02:23:00,N,37230.0,1.29,+,,33,30,3,7,1,0,0,3,1,1,3,8,0.241,0.306,0.41,0.716,8,0,0,0,0,0,0,0.318,6,11,Kevin Gausman,R,50,2024
142,2024-09-07,boxscore,ATL,,TOR,L,5,9,,77-65,3,8,Berríos,Schwellenbach,,02:45:00,N,38276.0,1.29,-,,38,35,5,10,2,0,0,4,1,0,3,7,0.241,0.307,0.41,0.716,12,1,0,0,0,0,0,0.357,6,9,José Berríos,R,62,2024
143,2024-09-08,boxscore,ATL,,TOR,W-wo,4,3,11.0,78-65,2,7,Iglesias,Pop,,03:04:00,D,36394.0,1.37,+,,41,37,4,8,0,0,1,3,0,0,3,7,0.241,0.306,0.409,0.715,11,2,0,0,1,1,2,0.233,9,13,Yariel Rodríguez,R,64,2024
144,2024-09-09,boxscore,ATL,,CIN,L,0,1,,78-66,3,8,Martinez,Morton,Díaz,02:20:00,N,34883.0,1.41,-,,30,29,0,2,0,0,0,0,0,0,1,7,0.24,0.305,0.407,0.712,2,0,0,0,0,0,0,0.091,3,9,Nick Martinez,R,77,2024
145,2024-09-10,boxscore,ATL,@,WSN,W,12,0,,79-66,2,8,Chavez,Gore,,02:35:00,N,17668.0,1.43,+,,49,42,12,15,3,0,4,12,1,0,4,8,0.241,0.306,0.409,0.716,30,1,2,0,0,1,0,0.367,10,11,MacKenzie Gore,L,31,2024
146,2024-09-11,boxscore,ATL,@,WSN,L,1,5,,79-67,3,9,Irvin,Fried,,02:20:00,N,15585.0,1.38,-,,34,33,1,6,3,0,0,1,0,0,1,8,0.24,0.306,0.408,0.714,9,1,0,0,0,1,0,0.24,6,9,Jake Irvin,R,68,2024
147,2024-09-13,boxscore,ATL,,LAD,W,6,2,,80-67,3,8,Schwellenbach,Knack,,02:26:00,N,40339.0,1.41,+,,38,34,6,10,2,0,2,6,0,0,4,6,0.241,0.306,0.409,0.715,18,0,0,0,0,0,0,0.308,8,10,Landon Knack,R,22,2024
148,2024-09-14,boxscore,ATL,,LAD,W,10,1,,81-67,2,8,Sale,Flaherty,,02:30:00,N,42732.0,1.5,++,,40,32,10,10,7,0,0,10,0,0,6,6,0.241,0.307,0.41,0.717,17,0,0,0,2,0,0,0.357,6,12,Jack Flaherty,R,33,2024
149,2024-09-15,boxscore,ATL,,LAD,L,2,9,,81-68,2,9,Kopech,Iglesias,,02:42:00,N,39198.0,1.48,-,,37,30,2,4,1,0,0,2,0,0,6,8,0.241,0.307,0.409,0.715,5,1,0,0,0,0,0,0.182,8,10,Walker Buehler,R,60,2024
150,2024-09-16,boxscore,ATL,,LAD,L,0,9,,81-69,3,9,Phillips,Fried,,02:37:00,N,37109.0,1.36,--,,34,30,0,4,2,1,0,0,1,0,4,5,0.24,0.306,0.408,0.714,8,0,0,0,0,0,0,0.16,7,12,Yoshinobu Yamamoto,R,55,2024
151,2024-09-17,boxscore,ATL,@,CIN,L,5,6,,81-70,3,10,Suter,Johnson,Díaz,03:04:00,N,20955.0,1.44,---,,46,39,5,12,1,0,3,5,1,0,6,10,0.24,0.307,0.409,0.716,22,0,1,0,0,0,0,0.346,14,11,Brandon Williamson,L,35,2024
152,2024-09-18,boxscore,ATL,@,CIN,W,7,1,,82-70,3,9,Schwellenbach,Santillan,,02:20:00,N,18959.0,1.51,+,,38,37,7,11,4,0,2,7,0,0,1,10,0.241,0.307,0.41,0.717,21,0,0,0,0,0,0,0.36,4,10,Jakob Junis,R,70,2024
153,2024-09-19,boxscore,ATL,@,CIN,W,15,3,,83-70,3,8,Sale,Aguiar,,02:58:00,D,20071.0,1.55,++,,48,43,15,18,1,0,6,15,0,0,3,10,0.242,0.309,0.414,0.722,37,2,2,0,0,0,0,0.444,6,12,Julian Aguiar,R,24,2024
154,2024-09-20,boxscore,ATL,@,MIA,L,3,4,,83-71,3,9,Bellozo,Morton,Tinoco,02:34:00,N,17139.0,1.57,-,,38,35,3,9,0,0,2,3,0,1,2,5,0.242,0.308,0.414,0.722,15,1,0,0,1,2,0,0.241,8,9,Valente Bellozo,R,44,2024
155,2024-09-21,boxscore,ATL,@,MIA,W,6,2,,84-71,3,8,Fried,Bachar,,02:43:00,D,25227.0,1.38,+,,43,41,6,14,1,0,3,6,0,0,2,11,0.243,0.309,0.415,0.724,24,0,0,0,0,0,0,0.407,10,10,Adam Oller,R,50,2024
156,2024-09-22,boxscore,ATL,@,MIA,W,5,4,,85-71,3,7,Johnson,Cronin,Iglesias,02:45:00,D,20490.0,1.45,++,,39,36,5,11,1,1,2,5,0,0,2,9,0.244,0.309,0.416,0.725,20,2,1,0,0,0,0,0.36,7,10,Darren McCaughan,R,54,2024
157,2024-09-24,boxscore,ATL,,NYM,W,5,1,,86-71,3,6.5,Schwellenbach,Severino,,02:16:00,N,40103.0,3.05,+++,,35,33,5,10,2,0,2,5,1,0,2,8,0.244,0.309,0.417,0.726,18,1,0,0,0,0,0,0.348,6,10,Luis Severino,R,36,2024
158,2024-09-27,boxscore,ATL,,KCR,W,3,0,,87-71,2,6,Fried,Singer,Iglesias,01:59:00,N,36212.0,2.27,++++,,33,29,3,4,1,0,1,2,1,0,4,7,0.243,0.309,0.416,0.725,8,0,0,0,0,1,0,0.143,6,10,Brady Singer,R,58,2024
159,2024-09-28,boxscore,ATL,,KCR,W-wo,2,1,,88-71,2,5,Iglesias,Long,,02:20:00,N,38775.0,1.98,+++++,,34,30,2,5,2,0,1,1,0,0,4,12,0.243,0.309,0.416,0.725,10,1,0,0,0,1,0,0.235,7,9,Seth Lugo,R,56,2024
160,2024-09-29,boxscore,ATL,,KCR,L,2,4,,88-72,2,6,Marsh,Morton,Bubic,02:45:00,D,39043.0,1.11,-,,38,34,2,8,0,0,1,2,1,0,2,7,0.243,0.309,0.415,0.724,11,0,1,0,0,0,0,0.269,9,11,Alec Marsh,R,53,2024
161,2024-09-30,boxscore,ATL,,NYM,L,7,8,,88-73,2,6,Díaz,Johnson,,02:58:00,D,,4.17,--,,43,38,7,12,1,0,2,7,2,0,4,11,0.243,0.309,0.416,0.725,19,1,1,0,0,0,0,0.4,9,12,Tylor Megill,R,47,2024
162,2024-09-30,boxscore,ATL,,NYM,W,3,0,,89-73,2,6,Hernández,Lucchesi,Iglesias,02:14:00,D,41561.0,8.92,+,,34,29,3,6,2,0,0,3,0,0,5,7,0.243,0.309,0.415,0.724,8,0,0,0,0,0,0,0.273,7,10,Joey Lucchesi,L,63,2024
1,2025-03-27,boxscore,ATL,@,SDP,L,4,7,,0-1,3,1,Peralta,Neris,Suarez,03:05:00,D,45568.0,0.92,-,,41,35,4,7,0,0,2,4,0,0,6,10,0.2,0.317,0.371,0.689,13,0,0,0,0,1,0,0.217,10,9,Michael King,R,37,2025
2,2025-03-28,boxscore,ATL,@,SDP,L,3,4,,0-2,5,1.5,Adam,Lee,Suarez,02:34:00,N,41058.0,0.91,--,,36,32,3,5,1,0,1,3,0,0,4,13,0.179,0.286,0.328,0.614,9,0,0,0,0,0,0,0.222,6,9,Dylan Cease,R,48,2025
3,2025-03-29,boxscore,ATL,@,SDP,L,0,1,,0-3,5,2.5,Peralta,Bummer,Morejón,02:24:00,D,40587.0,0.87,---,,34,29,0,5,1,0,0,0,1,1,5,5,0.177,0.288,0.292,0.58,6,2,0,0,0,0,0,0.208,7,11,Randy Vásquez,R,63,2025
